Date/Time,WindSpeed,Theoretical_Power_Curve,ActivePower,Wind Direction
01 08 2018 03:30,7.084157944,1054.327835,883.9332275,48.39495087
01 08 2018 03:40,7.231235027,1123.574098,966.1403198,44.77310181
01 08 2018 03:50,6.930171013,984.8615496,839.9719238,46.31219864
01 08 2018 04:00,7.48220396,1248.755104,1038.180054,48.63882065
01 08 2018 04:10,6.957141876,996.8117202,839.4666138,52.08084869
01 08 2018 04:20,6.623683929,855.2271455,707.5465088,52.80059814
01 08 2018 04:30,6.191267014,690.4365766,590.5767212,49.79605103
01 08 2018 04:40,5.394981861,439.290724,308.651886,38.54970932
01 08 2018 04:50,5.740777969,541.0052947,412.4154968,43.8804512
01 08 2018 05:00,4.580248833,239.1816207,185.7624054,43.45862961
01 08 2018 05:10,4.719717979,270.0114428,230.186203,40.1344986
01 08 2018 05:20,6.097581863,657.4033877,529.9990234,43.99599075
01 08 2018 05:30,5.178734779,381.1532337,318.699585,40.34445953
01 08 2018 05:40,4.869434834,304.5600116,273.8287964,34.2797699
01 08 2018 05:50,6.515312195,811.9934708,688.0548096,49.5802002
01 08 2018 06:00,6.141654968,672.8265675,621.6312256,60.20267105
01 08 2018 06:10,5.822099209,566.6082322,505.1365051,55.30913925
01 08 2018 06:20,7.005055904,1018.266406,827.2584229,66.43950653
01 08 2018 06:30,6.823636055,938.5331165,804.5927124,58.19075012
01 08 2018 06:40,6.288653851,725.771963,657.6749878,51.29124832
01 08 2018 06:50,7.530683994,1273.794171,1114.661987,50.70761871
01 08 2018 07:00,6.911483765,976.6346278,840.8419189,59.774189
01 08 2018 07:10,6.145930767,674.3339119,641.1428223,53.29701996
01 08 2018 07:20,5.583906174,493.4640148,527.1549072,55.68347168
01 08 2018 07:30,7.087184906,1055.723901,1140.517944,35.66371918
01 08 2018 07:40,6.336619854,743.5512123,796.6085815,34.73699951
01 08 2018 07:50,8.489222527,1821.35175,1553.724976,32.75098038
01 08 2018 08:00,6.862782955,955.396139,951.1834717,40.1809082
01 08 2018 08:10,7.266795158,1140.759585,1070.505981,35.23239136
01 08 2018 08:20,7.101819038,1062.490269,1098.765991,38.26438904
01 08 2018 08:30,7.68539381,1355.313242,1332.397949,29.50601006
01 08 2018 08:40,6.739946842,903.0970745,855.020874,38.58140945
01 08 2018 08:50,6.247378826,710.6714946,704.300415,31.86215019
01 08 2018 09:00,6.079100132,650.9975577,621.2811279,25.97097015
01 08 2018 09:10,6.726477146,897.4708563,789.869812,25.62902069
01 08 2018 09:20,6.312195778,734.4670198,708.1196899,29.81888962
01 08 2018 09:30,4.926661968,318.1851626,274.5281982,32.65419006
01 08 2018 09:40,5.019802094,340.8792593,311.9054871,27.58694077
01 08 2018 09:50,5.443205833,452.8094504,426.9547119,35.64471054
01 08 2018 10:00,4.460519791,213.6895071,201.4835052,29.06352043
01 08 2018 10:10,5.837712765,571.6008504,459.4346924,22.54548073
01 08 2018 10:20,6.30709219,732.5769619,637.8422241,17.73715019
01 08 2018 10:30,5.558619022,486.0218484,398.8770142,22.77613068
01 08 2018 10:40,5.814558983,564.2060947,469.2414856,22.21190071
01 08 2018 10:50,6.280183792,722.6582303,595.28302,22.72709084
01 08 2018 11:00,6.125720978,667.2265819,554.1923828,20.13027954
01 08 2018 11:10,6.55068779,825.961071,686.8012695,19.02359009
01 08 2018 11:20,6.460296154,790.5475603,655.9987793,20.91374969
01 08 2018 11:30,6.389619827,763.4864212,620.6729126,18.2074604
01 08 2018 11:40,5.973618984,616.1302284,544.5667114,18.45041084
01 08 2018 11:50,6.142309189,673.0570728,566.3635254,19.30616951
01 08 2018 12:00,6.008560181,626.8836773,533.6481934,15.88105965
01 08 2018 12:10,5.494007111,467.2775897,387.2406921,17.25522041
01 08 2018 12:20,5.052598953,349.0273276,275.2161865,18.21550941
01 08 2018 12:30,5.145922184,372.6735702,308.0762939,15.56945992
01 08 2018 12:40,5.003105164,336.7628022,284.9978027,15.45086956
01 08 2018 12:50,5.770697117,550.3473672,455.0747986,11.71722984
01 08 2018 13:00,5.357000828,428.7887141,347.2915039,18.40634918
01 08 2018 13:10,4.940776825,321.5826076,278.494812,22.17251968
01 08 2018 13:20,5.265781879,404.0778981,319.9866028,20.25461006
01 08 2018 13:30,6.092178822,655.5269005,527.3521118,18.8418808
01 08 2018 13:40,6.473880768,795.8118594,657.7484131,18.93219948
01 08 2018 13:50,6.373645782,757.44584,653.4279175,23.2614994
01 08 2018 14:00,6.903477192,973.1229849,831.1254883,22.54203987
01 08 2018 14:10,6.844553947,947.5207488,827.5327148,24.32509041
01 08 2018 14:20,6.868381023,957.8227326,813.2041016,26.07439995
01 08 2018 14:30,6.756235123,909.9290072,779.8986206,26.86356926
01 08 2018 14:40,6.558303833,828.9864834,742.2684937,31.78280067
01 08 2018 14:50,7.270743847,1142.678815,998.9182129,36.33192062
01 08 2018 15:00,7.365768909,1189.534853,1062.301025,39.51673889
01 08 2018 15:10,7.101096153,1062.155368,946.9036255,37.73207855
01 08 2018 15:20,7.682472229,1353.745544,1169.973999,40.3992691
01 08 2018 15:30,7.293976784,1154.015543,1002.164978,39.1221199
01 08 2018 15:40,7.137628078,1079.166546,954.9266968,37.04093933
01 08 2018 15:50,7.098724842,1061.057262,875.3505249,41.12540054
01 08 2018 16:00,7.389966011,1201.675218,1068.884033,39.645401
01 08 2018 16:10,7.500110149,1258.05647,1060.837036,39.72774887
01 08 2018 16:20,7.642776966,1332.551192,1192.062988,40.117939
01 08 2018 16:30,7.257565975,1136.282346,982.3792114,41.58557892
01 08 2018 16:40,6.883616924,964.4463588,807.588623,42.45306015
01 08 2018 16:50,7.337997913,1175.70689,1006.294983,44.25415039
01 08 2018 17:00,7.606197834,1313.197509,1138.838989,46.22172165
01 08 2018 17:10,7.860429764,1451.112341,1278.501953,47.00270844
01 08 2018 17:20,7.436168194,1225.097296,1031.380981,51.76757813
01 08 2018 17:30,7.492747784,1254.219223,1093.012939,48.02148056
01 08 2018 17:40,7.165019989,1092.038415,964.1959839,46.60289001
01 08 2018 17:50,7.138979912,1079.799435,936.953186,48.82302094
01 08 2018 18:00,7.416322231,1214.997378,1068.353027,48.02322006
01 08 2018 18:10,7.721932888,1375.008805,1207.067017,50.65106964
01 08 2018 18:20,7.838383198,1438.848467,1244.18396,50.90288925
01 08 2018 18:30,7.964179039,1509.550675,1314.985962,52.87850952
01 08 2018 18:40,7.673233986,1348.795364,1206.399048,51.5246315
01 08 2018 18:50,8.101424217,1588.602105,1362.592041,57.44184875
01 08 2018 19:00,8.282732964,1695.822347,1444.79895,55.09548187
01 08 2018 19:10,8.092762947,1583.557295,1380.246948,54.25703812
01 08 2018 19:20,8.372623444,1750.05162,1435.521973,57.04209137
01 08 2018 19:30,7.407838821,1210.69803,1077.850952,58.54841995
01 08 2018 19:40,6.790133953,924.247771,799.8140259,62.29026031
01 08 2018 19:50,6.64112711,862.3100074,705.8679199,65.43215179
01 08 2018 20:00,6.172885895,683.8814037,563.8383789,64.16655731
01 08 2018 20:10,5.517049789,473.9179742,403.9671021,66.85198975
01 08 2018 20:20,5.931661129,602.1753642,546.2327271,64.37123108
01 08 2018 20:30,5.360704899,429.8073363,406.4504089,71.6888504
01 08 2018 20:40,6.421244144,775.5273117,624.7174072,71.95645905
01 08 2018 20:50,7.777923107,1405.503488,1179.006958,69.22868347
01 08 2018 21:00,7.863616943,1452.889835,1187.848022,72.48195648
01 08 2018 21:10,6.969883919,1002.489044,983.2346802,76.24878693
01 08 2018 21:20,9.472053528,2451.640738,1890.500977,71.68930054
01 08 2018 21:30,9.289808273,2332.239473,1861.876953,70.97566986
01 08 2018 21:40,9.633946419,2542.668952,1994.129028,71.74022675
01 08 2018 21:50,9.243797302,2302.191959,1782.552002,68.00428009
01 08 2018 22:00,8.102710724,1589.352064,1305.072021,69.69724274
01 08 2018 22:10,7.463563919,1239.137072,1029.786987,69.23419952
01 08 2018 22:20,7.539570808,1278.392187,1050.36499,71.32446289
01 08 2018 22:30,7.576251984,1297.48199,1054.936035,71.99262238
01 08 2018 22:40,7.745461941,1387.777875,1147.442993,69.94023132
01 08 2018 22:50,7.770980835,1401.702073,1116.198975,62.90272903
01 08 2018 23:00,8.170117378,1628.868527,1356.51001,61.66545105
01 08 2018 23:10,8.197009087,1644.752673,1444.053955,63.90618896
01 08 2018 23:20,8.016281128,1539.333992,1318.536987,70.99993896
01 08 2018 23:30,8.351307869,1737.132011,1492.848999,69.03894806
01 08 2018 23:40,8.868583679,2059.641452,1628.54895,66.29625702
01 08 2018 23:50,9.17930603,2260.16421,1816.63501,67.13313293
02 08 2018 00:00,9.346508026,2369.329118,1867.536987,65.1652298
02 08 2018 00:10,9.471538544,2451.302696,2049.043945,62.77793884
02 08 2018 00:20,9.346609116,2369.3953,1892.525024,66.23745728
02 08 2018 00:30,9.622141838,2533.869263,2082.799072,61.76065063
02 08 2018 00:40,9.049850464,2176.175973,1820.743042,59.46899033
02 08 2018 00:50,8.526986122,1844.660892,1497.869019,57.75098038
02 08 2018 01:00,7.920391083,1484.74278,1262.905029,57.92079926
02 08 2018 01:10,7.930822849,1490.634077,1224.519043,52.48757935
02 08 2018 01:20,8.052122116,1559.984721,1254.399048,51.67654037
02 08 2018 01:30,7.890342236,1467.839423,1171.083008,49.71807861
02 08 2018 01:40,7.857367992,1449.405867,1223.699951,48.24515915
02 08 2018 01:50,8.021100044,1542.102907,1299.749023,43.39891815
02 08 2018 02:00,7.65588522,1339.528126,1125.348022,44.14529037
02 08 2018 02:10,7.05008316,1038.694612,884.6898193,42.01382065
02 08 2018 02:20,7.25612402,1135.583905,955.6237793,42.21186066
02 08 2018 02:30,7.626728058,1324.038777,1147.942017,38.4076004
02 08 2018 02:40,7.612079144,1316.297674,1154.197021,29.61961937
02 08 2018 02:50,7.571812153,1295.161943,1055.661987,35.51364136
02 08 2018 03:00,7.145555019,1082.881188,915.4874268,33.70544815
02 08 2018 03:10,7.285464764,1149.853165,960.3967285,37.00780869
02 08 2018 03:20,7.884840965,1464.755602,1238.640991,36.11407089
02 08 2018 03:30,7.957015038,1505.477851,1317.905029,36.21781158
02 08 2018 03:40,7.490913868,1253.267602,1118.824951,35.65097046
02 08 2018 03:50,7.020212173,1025.11358,836.2188721,37.850811
02 08 2018 04:00,6.845970154,948.1311452,778.5579224,40.45460129
02 08 2018 04:10,7.055658817,1041.242357,859.0521851,44.70909119
02 08 2018 04:20,7.342201233,1177.792646,969.9404907,45.02164078
02 08 2018 04:30,7.072823048,1049.110706,901.8673706,44.75120163
02 08 2018 04:40,6.90920496,975.6343516,830.2769165,37.43706894
02 08 2018 04:50,7.291901112,1152.999592,1017.54303,42.64377975
02 08 2018 05:00,6.554276943,827.386023,741.2263184,42.29222107
02 08 2018 05:10,6.369791985,755.9926885,708.1699219,46.75912094
02 08 2018 05:20,6.687603951,881.3522655,755.6146851,48.41125107
02 08 2018 05:30,6.484545231,799.958829,781.281311,38.89524078
02 08 2018 05:40,6.792616844,925.3018877,826.9077759,45.62585831
02 08 2018 05:50,6.140485764,672.4147289,639.0501709,55.3237381
02 08 2018 06:00,6.113706112,663.0219144,687.5551147,43.84189987
02 08 2018 06:10,5.880152225,585.2983678,535.4921265,44.38249969
02 08 2018 06:20,6.533585072,819.1908288,776.3795166,33.73960114
02 08 2018 06:30,6.622014999,854.5512886,834.7410278,32.59371185
02 08 2018 06:40,6.131457806,669.2396579,650.9091797,37.24536896
02 08 2018 06:50,6.413197041,772.4530193,787.617981,39.86645126
02 08 2018 07:00,6.767718792,914.7644618,860.3131714,43.97098923
02 08 2018 07:10,6.111499786,662.2514753,593.7813721,50.65536118
02 08 2018 07:20,6.813681126,934.2743162,884.6016235,58.5159111
02 08 2018 07:30,5.437852859,451.2985575,454.3774109,54.58657074
02 08 2018 07:40,6.15798521,678.5939821,660.0916748,45.13356018
02 08 2018 07:50,6.049908161,640.9538662,586.7581177,42.11360931
02 08 2018 08:00,6.215415955,699.1037137,649.4180298,38.81002045
02 08 2018 08:10,5.671738148,519.7872101,540.0463257,39.80200958
02 08 2018 08:20,6.939670086,989.0600357,978.3175049,34.55321884
02 08 2018 08:30,6.319867134,737.3133196,741.9255981,36.55651855
02 08 2018 08:40,6.917738914,979.3836039,913.8983765,36.9296608
02 08 2018 08:50,7.02487278,1027.225009,1020.69397,32.72354126
02 08 2018 09:00,7.400228977,1206.850523,1177.496948,31.07593918
02 08 2018 09:10,7.165987015,1092.494678,1022.406006,34.03290939
02 08 2018 09:20,8.06872654,1569.595807,1418.873047,30.45763969
02 08 2018 09:30,7.466476917,1240.636638,1138.082031,26.98986053
02 08 2018 09:40,8.797242165,2014.191843,1773.139038,28.24151039
02 08 2018 09:50,8.042709351,1554.548668,1380.449951,23.96869087
02 08 2018 10:00,8.402860641,1768.441048,1547.530029,20.32361984
02 08 2018 10:10,7.983032227,1520.294955,1318.359985,26.20088959
02 08 2018 10:20,7.904684067,1475.894726,1286.05603,25.92439079
02 08 2018 10:30,7.335002899,1174.222274,1039.838013,23.86552048
02 08 2018 10:40,7.95603323,1504.920108,1312.965942,25.32302094
02 08 2018 10:50,8.13171196,1606.30063,1413.541016,26.13113022
02 08 2018 11:00,8.459313393,1802.964078,1514.270996,25.97184944
02 08 2018 11:10,7.747188091,1388.717278,1244.515991,25.23184967
02 08 2018 11:20,9.482889175,2458.753976,2038.607056,25.5682106
02 08 2018 11:30,7.944093227,1498.145511,1162.301025,29.9200592
02 08 2018 11:40,9.85953331,2701.624967,0,12.3025198
02 08 2018 12:00,7.634412766,1328.110688,0,0
02 08 2018 12:10,7.930507183,1490.455632,0,0
02 08 2018 12:20,9.647204399,2552.493683,1242.092041,32.54639816
02 08 2018 12:30,10.56153965,3094.626762,2589.782959,30.42019081
02 08 2018 12:40,10.94598007,3253.033974,2881.668945,28.49629021
02 08 2018 12:50,10.33469963,2983.252644,2501.238037,28.84489059
02 08 2018 13:00,9.957526207,2765.40895,2408.388916,30.9252491
02 08 2018 13:10,10.50677967,3069.014403,2637.952881,31.9740696
02 08 2018 13:20,11.42543983,3402.844737,3084.361084,31.86096954
02 08 2018 13:30,11.07903957,3299.640317,2991.240967,31.69996071
02 08 2018 13:40,11.20259953,3339.379918,3010.218018,32.01496887
02 08 2018 13:50,12.37370014,3568.460852,3365.879883,33.58076859
02 08 2018 14:00,11.49542046,3420.686243,3208.407959,31.64398956
02 08 2018 14:10,12.44711971,3574.964535,3497.564941,28.97401047
02 08 2018 14:20,12.08922958,3535.148673,3473.522949,29.65011024
02 08 2018 14:30,11.94042969,3512.381479,3325.643066,31.88559914
02 08 2018 14:40,10.44777012,3040.517831,546.6793213,31.63168907
02 08 2018 14:50,10.65606976,3136.996721,0,30.1875
02 08 2018 15:00,10.08514023,2843.913695,0,30.3654995
02 08 2018 15:10,10.46930027,3051.023878,0,30.69112968
02 08 2018 15:20,10.62174034,3121.876435,0,28.62966919
02 08 2018 15:30,10.3721199,3002.597168,0,36.81848907
02 08 2018 15:40,10.26422977,2945.747331,0,34.75024033
02 08 2018 15:50,10.89593029,3234.447281,0,33.34434891
02 08 2018 16:00,13.6844101,3600,1595.092041,36.57558823
02 08 2018 16:10,13.8331604,3600,3585.072998,34.67219162
02 08 2018 16:20,13.05860043,3600,3530.698975,32.70555115
02 08 2018 16:30,12.92881966,3597.477346,3558.498047,35.83546066
02 08 2018 16:40,12.19149971,3548.638128,3427.00708,34.03834152
02 08 2018 16:50,11.96317959,3516.108,3373.50293,35.90589142
02 08 2018 17:00,12.04104996,3528.189508,3271.865967,37.01496887
02 08 2018 17:10,11.2498703,3353.709586,3036.708008,39.97758865
02 08 2018 17:20,10.75675011,3179.622508,2881.271973,40.78752899
02 08 2018 17:30,10.89647007,3234.650873,3050.649902,41.44343185
02 08 2018 17:40,13.32800961,3600,3537.477051,45.50267029
02 08 2018 17:50,12.19532967,3549.109842,3433.945068,40.7150116
02 08 2018 18:00,12.86740971,3596.498957,3558.900879,42.11555862
02 08 2018 18:10,11.49433041,3420.415771,3248.522949,42.22443008
02 08 2018 18:20,10.31754971,2974.255273,1664.35498,47.48976135
02 08 2018 18:30,8.358778,1741.655558,0,43.73575974
02 08 2018 18:40,11.24847984,3353.294866,2458.569092,49.02906036
02 08 2018 18:50,12.86165047,3596.379436,3479.196045,51.25067902
02 08 2018 19:00,9.939340591,2753.805238,477.6086121,53.12482834
02 08 2018 19:10,10.49787998,3064.776574,0,53.7274704
02 08 2018 19:20,12.00741005,3523.097565,2817.968018,51.65431976
02 08 2018 19:30,11.84679985,3496.091437,3242.629883,54.41873932
02 08 2018 19:40,11.13591003,3318.346223,2840.111084,56.90103912
02 08 2018 19:50,10.00137997,2792.959726,2388.322021,54.61227036
02 08 2018 20:00,10.3608799,2996.827822,2558.071045,53.1817894
02 08 2018 20:10,9.438445091,2429.585606,2222.391113,54.13486862
02 08 2018 20:20,10.36538029,2999.142046,2580.26709,50.32773972
02 08 2018 20:30,11.07271957,3297.517238,2771.0979,54.82513046
02 08 2018 20:40,9.82135582,2675.928725,2362.918945,48.80828857
02 08 2018 20:50,10.06280041,2830.535413,2406.149902,49.11772919
02 08 2018 21:00,11.42428017,3402.540855,3027.068115,51.7262001
02 08 2018 21:10,10.28195,2955.311865,2522.322021,49.89770126
02 08 2018 21:20,10.98960018,3268.757785,2815.134033,52.43003082
02 08 2018 21:30,10.31610012,2973.490961,2536.198975,51.28527832
02 08 2018 21:40,9.922855377,2743.195205,2254.270996,52.11545944
02 08 2018 21:50,10.20333004,2912.183074,2403.037109,51.26723099
02 08 2018 22:00,10.53090954,3080.398275,2574.059082,53.74111176
02 08 2018 22:10,9.774534225,2643.753963,2222.695068,48.23059082
02 08 2018 22:20,9.158916473,2246.900591,1917.630981,55.32064056
02 08 2018 22:30,9.488099098,2462.1745,2106.510986,53.36188889
02 08 2018 22:40,8.44990921,1797.196243,1676.595947,43.86463928
02 08 2018 22:50,9.22021389,2286.810417,2058.468018,46.30469131
02 08 2018 23:00,9.263689041,2315.176307,2039.06604,45.3865509
02 08 2018 23:10,9.035075188,2166.62668,1909.552979,43.12200928
02 08 2018 23:20,9.593912125,2512.625819,2111.899902,44.72605133
02 08 2018 23:30,9.182779312,2262.424813,1935.678955,45.99888992
02 08 2018 23:40,9.156429291,2245.283491,1940.005005,45.05031967
02 08 2018 23:50,9.344780922,2368.198443,2164.147949,33.72777939
03 08 2018 00:00,8.896857262,2077.723202,1841.552002,38.77338028
03 08 2018 00:10,9.440462112,2430.908896,2258.468994,38.34004974
03 08 2018 00:20,9.307961464,2344.107276,2130.202881,37.39376831
03 08 2018 00:30,8.92304039,2094.501304,2067.811035,37.27873993
03 08 2018 00:40,9.188643456,2266.242294,2137.511963,44.25130844
03 08 2018 00:50,8.818146706,2027.482628,1866.07605,45.61991882
03 08 2018 01:00,9.786010742,2651.708199,2379.731934,36.17778015
03 08 2018 01:10,8.358810425,1741.675202,1665.043945,41.9961586
03 08 2018 01:20,7.840325832,1439.926876,1399.067017,45.53429031
03 08 2018 01:30,7.817383766,1427.218755,1385.430054,46.57120895
03 08 2018 01:40,8.540477753,1853.012921,1713.400024,45.52053833
03 08 2018 01:50,8.348256111,1735.285323,1642.759033,49.72011185
03 08 2018 02:00,7.776587009,1404.771431,1399.484009,48.47919083
03 08 2018 02:10,9.012029648,2151.74883,1965.475952,48.50194931
03 08 2018 02:20,8.451980591,1798.466107,1641.453979,49.46455002
03 08 2018 02:30,7.984664917,1521.227175,1373.725952,55.76105118
03 08 2018 02:40,8.685910225,1943.812892,1879.390015,44.13414001
03 08 2018 02:50,8.146231651,1614.816354,1661.227051,42.90386963
03 08 2018 03:00,7.962759018,1508.742942,1663.761963,43.22512054
03 08 2018 03:10,8.814915657,2025.426888,1912.532959,38.60195923
03 08 2018 03:20,8.171283722,1629.556064,1563.921997,49.31396103
03 08 2018 03:30,8.73336792,1973.72751,1726.442017,52.7273407
03 08 2018 03:40,7.929516792,1489.895839,1377.980957,57.37796021
03 08 2018 03:50,8.313306808,1714.191419,1570.159058,38.50511932
03 08 2018 04:00,8.184814453,1637.541395,1515.707031,49.30234909
03 08 2018 04:10,8.436858177,1789.202729,1719.078979,48.71680832
03 08 2018 04:20,7.363386154,1188.344005,1181.197021,54.62324905
03 08 2018 04:30,7.725705147,1377.051469,1427.026978,34.08119965
03 08 2018 04:40,8.002230644,1531.27436,1485.156982,45.06357956
03 08 2018 04:50,8.875153542,2063.839665,1957.957031,35.90118027
03 08 2018 05:00,8.754281998,1986.951754,1853.41394,30.20083046
03 08 2018 05:10,9.124219894,2224.358906,2096.35791,31.24570084
03 08 2018 05:20,9.221966743,2287.953175,1974.057983,32.76491165
03 08 2018 05:30,8.848982811,2047.128775,1940.084961,29.53178024
03 08 2018 05:40,8.966453552,2122.387698,1877.631958,33.58349991
03 08 2018 05:50,8.30742836,1710.653438,1584.795044,35.54309082
03 08 2018 06:00,8.418210983,1777.804181,1607.005005,34.94691086
